,date,rd_link_cd,signgu_cd,signgu_nm,adstrd_cd,adstrd_nm,dayweek_cd,agrde_cd,tmzon_cd,flpop_co
9887362,201612,37300,11290,己合备,11290630,沥釜2悼,1,60,2,0.35366666
9887369,201612,37300,11290,己合备,11290630,沥釜2悼,2,0,2,0.87166667
9887390,201612,37300,11290,己合备,11290630,沥釜2悼,2,30,2,0.21833333
9887397,201612,37300,11290,己合备,11290630,沥釜2悼,2,40,2,0.435
9887404,201612,37300,11290,己合备,11290630,沥釜2悼,2,50,2,0.21833333
9887418,201612,37301,11290,己合备,11290630,沥釜2悼,1,0,2,3.184
9887439,201612,37301,11290,己合备,11290630,沥釜2悼,1,30,2,0.456
9887446,201612,37301,11290,己合备,11290630,沥釜2悼,1,40,2,1.704
9887453,201612,37301,11290,己合备,11290630,沥釜2悼,1,50,2,0.796
9887460,201612,37301,11290,己合备,11290630,沥釜2悼,1,60,2,0.228
9887467,201612,37301,11290,己合备,11290630,沥釜2悼,2,0,2,0.56
9887488,201612,37301,11290,己合备,11290630,沥釜2悼,2,30,2,0.14
9887495,201612,37301,11290,己合备,11290630,沥釜2悼,2,40,2,0.28
9887502,201612,37301,11290,己合备,11290630,沥釜2悼,2,50,2,0.14
9890456,201612,37332,11290,己合备,11290630,沥釜2悼,1,0,2,2.262
9890477,201612,37332,11290,己合备,11290630,沥釜2悼,1,30,2,0.348
9890484,201612,37332,11290,己合备,11290630,沥釜2悼,1,40,2,1.131
9890491,201612,37332,11290,己合备,11290630,沥釜2悼,1,50,2,0.609
9890498,201612,37332,11290,己合备,11290630,沥釜2悼,1,60,2,0.174
9890505,201612,37332,11290,己合备,11290630,沥釜2悼,2,0,2,0.4375
9890533,201612,37332,11290,己合备,11290630,沥釜2悼,2,40,2,0.4375
9894180,201612,37369,11290,己合备,11290630,沥釜2悼,1,0,2,1.5934
9894201,201612,37369,11290,己合备,11290630,沥釜2悼,1,30,2,0.2394
9894208,201612,37369,11290,己合备,11290630,沥釜2悼,1,40,2,0.7958
9894215,201612,37369,11290,己合备,11290630,沥釜2悼,1,50,2,0.4784
9894222,201612,37369,11290,己合备,11290630,沥釜2悼,1,60,2,0.0798
9894376,201612,37370,11290,己合备,11290630,沥釜2悼,1,0,2,0.37875
9894397,201612,37370,11290,己合备,11290630,沥釜2悼,1,30,2,0.057
9894404,201612,37370,11290,己合备,11290630,沥釜2悼,1,40,2,0.189
9894411,201612,37370,11290,己合备,11290630,沥釜2悼,1,50,2,0.11375
9894418,201612,37370,11290,己合备,11290630,沥釜2悼,1,60,2,0.019
9894670,201612,37373,11290,己合备,11290590,捣鞠2悼,1,0,2,77.949
9894677,201612,37373,11290,己合备,11290590,捣鞠2悼,1,10,2,7.2658
9894684,201612,37373,11290,己合备,11290590,捣鞠2悼,1,20,2,11.0336
9894691,201612,37373,11290,己合备,11290590,捣鞠2悼,1,30,2,14.4382
9894698,201612,37373,11290,己合备,11290590,捣鞠2悼,1,40,2,18.0786
9894705,201612,37373,11290,己合备,11290590,捣鞠2悼,1,50,2,14.959
9894712,201612,37373,11290,己合备,11290590,捣鞠2悼,1,60,2,12.1738
9894719,201612,37373,11290,己合备,11290590,捣鞠2悼,2,0,2,41.181
9894726,201612,37373,11290,己合备,11290590,捣鞠2悼,2,10,2,1.4985
9894733,201612,37373,11290,己合备,11290590,捣鞠2悼,2,20,2,5.6755
9894740,201612,37373,11290,己合备,11290590,捣鞠2悼,2,30,2,7.2055
9894747,201612,37373,11290,己合备,11290590,捣鞠2悼,2,40,2,10.2955
9894754,201612,37373,11290,己合备,11290590,捣鞠2悼,2,50,2,10.2265
9894761,201612,37373,11290,己合备,11290590,捣鞠2悼,2,60,2,6.2795
9895552,201612,37381,11290,己合备,11290590,捣鞠2悼,1,0,2,76.2495
9895559,201612,37381,11290,己合备,11290590,捣鞠2悼,1,10,2,6.2485
9895566,201612,37381,11290,己合备,11290590,捣鞠2悼,1,20,2,10.232
9895573,201612,37381,11290,己合备,11290590,捣鞠2悼,1,30,2,13.954
9895580,201612,37381,11290,己合备,11290590,捣鞠2悼,1,40,2,17.742
9895587,201612,37381,11290,己合备,11290590,捣鞠2悼,1,50,2,15.25
9895594,201612,37381,11290,己合备,11290590,捣鞠2悼,1,60,2,12.823
9895601,201612,37381,11290,己合备,11290590,捣鞠2悼,2,0,2,41.1225
9895608,201612,37381,11290,己合备,11290590,捣鞠2悼,2,10,2,1.515
9895615,201612,37381,11290,己合备,11290590,捣鞠2悼,2,20,2,5.26375
9895622,201612,37381,11290,己合备,11290590,捣鞠2悼,2,30,2,6.8575
9895629,201612,37381,11290,己合备,11290590,捣鞠2悼,2,40,2,10.12
9895636,201612,37381,11290,己合备,11290590,捣鞠2悼,2,50,2,10.5925
9895643,201612,37381,11290,己合备,11290590,捣鞠2悼,2,60,2,6.77375
9896630,201612,37392,11290,己合备,11290630,沥釜2悼,1,0,2,2.627
9896651,201612,37392,11290,己合备,11290630,沥釜2悼,1,30,2,0.382
9896658,201612,37392,11290,己合备,11290630,沥釜2悼,1,40,2,1.397
9896665,201612,37392,11290,己合备,11290630,沥釜2悼,1,50,2,0.636
9896672,201612,37392,11290,己合备,11290630,沥釜2悼,1,60,2,0.212
9896679,201612,37392,11290,己合备,11290630,沥釜2悼,2,0,2,0.6275
9896700,201612,37392,11290,己合备,11290630,沥釜2悼,2,30,2,0.105
9896707,201612,37392,11290,己合备,11290630,沥釜2悼,2,40,2,0.4175
9896714,201612,37392,11290,己合备,11290630,沥釜2悼,2,50,2,0.105
9897218,201612,37398,11290,己合备,11290630,沥釜2悼,1,0,2,32.306
9897225,201612,37398,11290,己合备,11290630,沥釜2悼,1,10,2,1.276
9897232,201612,37398,11290,己合备,11290630,沥釜2悼,1,20,2,3.364
9897239,201612,37398,11290,己合备,11290630,沥釜2悼,1,30,2,6.496
9897246,201612,37398,11290,己合备,11290630,沥釜2悼,1,40,2,8.062
9897253,201612,37398,11290,己合备,11290630,沥釜2悼,1,50,2,7.076
9897260,201612,37398,11290,己合备,11290630,沥釜2悼,1,60,2,6.032
9897267,201612,37398,11290,己合备,11290630,沥釜2悼,2,0,2,18.115
9897281,201612,37398,11290,己合备,11290630,沥釜2悼,2,20,2,1.6125
9897288,201612,37398,11290,己合备,11290630,沥釜2悼,2,30,2,3.535
9897295,201612,37398,11290,己合备,11290630,沥釜2悼,2,40,2,5.015
9897302,201612,37398,11290,己合备,11290630,沥釜2悼,2,50,2,5.015
9897309,201612,37398,11290,己合备,11290630,沥釜2悼,2,60,2,2.9375
9898002,201612,37405,11290,己合备,11290590,捣鞠2悼,1,0,2,11.772
9898009,201612,37405,11290,己合备,11290590,捣鞠2悼,1,10,2,0.24333334
9898023,201612,37405,11290,己合备,11290590,捣鞠2悼,1,30,2,2.4086666
9898030,201612,37405,11290,己合备,11290590,捣鞠2悼,1,40,2,4.3506665
9898037,201612,37405,11290,己合备,11290590,捣鞠2悼,1,50,2,3.5786667
9898044,201612,37405,11290,己合备,11290590,捣鞠2悼,1,60,2,1.1906667
9898051,201612,37405,11290,己合备,11290590,捣鞠2悼,2,0,2,4.345
9898072,201612,37405,11290,己合备,11290590,捣鞠2悼,2,30,2,0.73
9898079,201612,37405,11290,己合备,11290590,捣鞠2悼,2,40,2,1.7816666
9898086,201612,37405,11290,己合备,11290590,捣鞠2悼,2,50,2,1.3441666
9898093,201612,37405,11290,己合备,11290590,捣鞠2悼,2,60,2,0.48916668
9898982,201612,37416,11290,己合备,11290630,沥釜2悼,1,0,2,27.7706
9898989,201612,37416,11290,己合备,11290630,沥釜2悼,1,10,2,0.6992
9898996,201612,37416,11290,己合备,11290630,沥釜2悼,1,20,2,2.2974
9899003,201612,37416,11290,己合备,11290630,沥釜2悼,1,30,2,5.6469
9899010,201612,37416,11290,己合备,11290630,沥釜2悼,1,40,2,7.8999
9899017,201612,37416,11290,己合备,11290630,沥釜2悼,1,50,2,6.7985
9899024,201612,37416,11290,己合备,11290630,沥釜2悼,1,60,2,4.4287
9899031,201612,37416,11290,己合备,11290630,沥釜2悼,2,0,2,13.53375
9899045,201612,37416,11290,己合备,11290630,沥釜2悼,2,20,2,1.0995
9899052,201612,37416,11290,己合备,11290630,沥釜2悼,2,30,2,2.44875
9899059,201612,37416,11290,己合备,11290630,沥釜2悼,2,40,2,4.048
9899066,201612,37416,11290,己合备,11290630,沥釜2悼,2,50,2,3.82925
9899073,201612,37416,11290,己合备,11290630,沥釜2悼,2,60,2,2.10825
9899766,201612,37427,11290,己合备,11290630,沥釜2悼,1,0,2,4.211875
9899787,201612,37427,11290,己合备,11290630,沥釜2悼,1,30,2,0.946875
9899794,201612,37427,11290,己合备,11290630,沥釜2悼,1,40,2,1.608375
9899801,201612,37427,11290,己合备,11290630,沥釜2悼,1,50,2,1.372
9899808,201612,37427,11290,己合备,11290630,沥釜2悼,1,60,2,0.284625
9899815,201612,37427,11290,己合备,11290630,沥釜2悼,2,0,2,0.7
9899836,201612,37427,11290,己合备,11290630,沥釜2悼,2,30,2,0.116875
9899843,201612,37427,11290,己合备,11290630,沥釜2悼,2,40,2,0.233125
9899850,201612,37427,11290,己合备,11290630,沥釜2悼,2,50,2,0.233125
9899857,201612,37427,11290,己合备,11290630,沥釜2悼,2,60,2,0.116875
9901824,201612,37447,11290,己合备,11290590,捣鞠2悼,1,0,2,75.177
9901831,201612,37447,11290,己合备,11290590,捣鞠2悼,1,10,2,6.28
9901838,201612,37447,11290,己合备,11290590,捣鞠2悼,1,20,2,9.196
9901845,201612,37447,11290,己合备,11290590,捣鞠2悼,1,30,2,14.05
9901852,201612,37447,11290,己合备,11290590,捣鞠2悼,1,40,2,17.611
9901859,201612,37447,11290,己合备,11290590,捣鞠2悼,1,50,2,14.958
9901866,201612,37447,11290,己合备,11290590,捣鞠2悼,1,60,2,13.082
9901873,201612,37447,11290,己合备,11290590,捣鞠2悼,2,0,2,40.16
9901880,201612,37447,11290,己合备,11290590,捣鞠2悼,2,10,2,1.115
9901887,201612,37447,11290,己合备,11290590,捣鞠2悼,2,20,2,4.785
9901894,201612,37447,11290,己合备,11290590,捣鞠2悼,2,30,2,6.6975
9901901,201612,37447,11290,己合备,11290590,捣鞠2悼,2,40,2,10.0375
9901908,201612,37447,11290,己合备,11290590,捣鞠2悼,2,50,2,10.3525
9901915,201612,37447,11290,己合备,11290590,捣鞠2悼,2,60,2,7.1725
9903686,201612,37468,11290,己合备,11290590,捣鞠2悼,1,0,2,75.649
9903693,201612,37468,11290,己合备,11290590,捣鞠2悼,1,10,2,7.19
9903700,201612,37468,11290,己合备,11290590,捣鞠2悼,1,20,2,8.987
9903707,201612,37468,11290,己合备,11290590,捣鞠2悼,1,30,2,14.6735
9903714,201612,37468,11290,己合备,11290590,捣鞠2悼,1,40,2,18.896
9903721,201612,37468,11290,己合备,11290590,捣鞠2悼,1,50,2,15.36
9903728,201612,37468,11290,己合备,11290590,捣鞠2悼,1,60,2,10.5425
9903735,201612,37468,11290,己合备,11290590,捣鞠2悼,2,0,2,42.62625
9903742,201612,37468,11290,己合备,11290590,捣鞠2悼,2,10,2,2.68875
9903749,201612,37468,11290,己合备,11290590,捣鞠2悼,2,20,2,5.53875
9903756,201612,37468,11290,己合备,11290590,捣鞠2悼,2,30,2,8.0775
9903763,201612,37468,11290,己合备,11290590,捣鞠2悼,2,40,2,11.29375
9903770,201612,37468,11290,己合备,11290590,捣鞠2悼,2,50,2,10.24625
9903777,201612,37468,11290,己合备,11290590,捣鞠2悼,2,60,2,4.78125
9905940,201612,37493,11290,己合备,11290590,捣鞠2悼,1,0,2,35.761
9905947,201612,37493,11290,己合备,11290590,捣鞠2悼,1,10,2,0.79333335
9905954,201612,37493,11290,己合备,11290590,捣鞠2悼,1,20,2,4.3896666
9905961,201612,37493,11290,己合备,11290590,捣鞠2悼,1,30,2,7.1806664
9905968,201612,37493,11290,己合备,11290590,捣鞠2悼,1,40,2,8.792334
9905975,201612,37493,11290,己合备,11290590,捣鞠2悼,1,50,2,8.287666
9905982,201612,37493,11290,己合备,11290590,捣鞠2悼,1,60,2,6.317333
9905989,201612,37493,11290,己合备,11290590,捣鞠2悼,2,0,2,18.3925
9906003,201612,37493,11290,己合备,11290590,捣鞠2悼,2,20,2,1.7741667
9906010,201612,37493,11290,己合备,11290590,捣鞠2悼,2,30,2,2.9825
9906017,201612,37493,11290,己合备,11290590,捣鞠2悼,2,40,2,4.7116666
9906024,201612,37493,11290,己合备,11290590,捣鞠2悼,2,50,2,5.5216665
9906031,201612,37493,11290,己合备,11290590,捣鞠2悼,2,60,2,3.4025
9906038,201612,37494,11290,己合备,11290590,捣鞠2悼,1,0,2,59.58
9906045,201612,37494,11290,己合备,11290590,捣鞠2悼,1,10,2,1.295
9906052,201612,37494,11290,己合备,11290590,捣鞠2悼,1,20,2,6.09
9906059,201612,37494,11290,己合备,11290590,捣鞠2悼,1,30,2,11.786
9906066,201612,37494,11290,己合备,11290590,捣鞠2悼,1,40,2,14.635
9906073,201612,37494,11290,己合备,11290590,捣鞠2悼,1,50,2,13.987
9906080,201612,37494,11290,己合备,11290590,捣鞠2悼,1,60,2,11.787
9906087,201612,37494,11290,己合备,11290590,捣鞠2悼,2,0,2,31.5725
9906101,201612,37494,11290,己合备,11290590,捣鞠2悼,2,20,2,2.5575
9906108,201612,37494,11290,己合备,11290590,捣鞠2悼,2,30,2,4.7925
9906115,201612,37494,11290,己合备,11290590,捣鞠2悼,2,40,2,7.9675
9906122,201612,37494,11290,己合备,11290590,捣鞠2悼,2,50,2,9.555
9906129,201612,37494,11290,己合备,11290590,捣鞠2悼,2,60,2,6.7
9906332,201612,37497,11290,己合备,11290590,捣鞠2悼,1,0,2,6.595
9906339,201612,37497,11290,己合备,11290590,捣鞠2悼,1,10,2,0.111
9906346,201612,37497,11290,己合备,11290590,捣鞠2悼,1,20,2,0.408
9906353,201612,37497,11290,己合备,11290590,捣鞠2悼,1,30,2,2.05
9906360,201612,37497,11290,己合备,11290590,捣鞠2悼,1,40,2,2.161
9906367,201612,37497,11290,己合备,11290590,捣鞠2悼,1,50,2,1.528
9906374,201612,37497,11290,己合备,11290590,捣鞠2悼,1,60,2,0.337
9906381,201612,37497,11290,己合备,11290590,捣鞠2悼,2,0,2,1.1875
9906402,201612,37497,11290,己合备,11290590,捣鞠2悼,2,30,2,0.0925
9906409,201612,37497,11290,己合备,11290590,捣鞠2悼,2,40,2,0.635
9906416,201612,37497,11290,己合备,11290590,捣鞠2悼,2,50,2,0.3675
9906423,201612,37497,11290,己合备,11290590,捣鞠2悼,2,60,2,0.0925
9906920,201612,37501,11290,己合备,11290590,捣鞠2悼,1,0,2,1.895
9906941,201612,37501,11290,己合备,11290590,捣鞠2悼,1,30,2,0.285
9906948,201612,37501,11290,己合备,11290590,捣鞠2悼,1,40,2,0.946
9906955,201612,37501,11290,己合备,11290590,捣鞠2悼,1,50,2,0.569
9906962,201612,37501,11290,己合备,11290590,捣鞠2悼,1,60,2,0.095
9910840,201612,37544,11290,己合备,11290630,沥釜2悼,1,0,2,41.029
9910847,201612,37544,11290,己合备,11290630,沥釜2悼,1,10,2,1.62
9910854,201612,37544,11290,己合备,11290630,沥釜2悼,1,20,2,4.272
9910861,201612,37544,11290,己合备,11290630,沥釜2悼,1,30,2,8.251
9910868,201612,37544,11290,己合备,11290630,沥釜2悼,1,40,2,10.237
9910875,201612,37544,11290,己合备,11290630,沥釜2悼,1,50,2,8.988
9910882,201612,37544,11290,己合备,11290630,沥釜2悼,1,60,2,7.661
9910889,201612,37544,11290,己合备,11290630,沥釜2悼,2,0,2,22.5175
9910903,201612,37544,11290,己合备,11290630,沥釜2悼,2,20,2,2.01
9910910,201612,37544,11290,己合备,11290630,沥釜2悼,2,30,2,4.3925
9910917,201612,37544,11290,己合备,11290630,沥釜2悼,2,40,2,6.2275
9910924,201612,37544,11290,己合备,11290630,沥釜2悼,2,50,2,6.2275
9910931,201612,37544,11290,己合备,11290630,沥釜2悼,2,60,2,3.66
9912310,201612,37561,11290,己合备,11290590,捣鞠2悼,1,0,2,63.9635
9912317,201612,37561,11290,己合备,11290590,捣鞠2悼,1,10,2,5.125
9912324,201612,37561,11290,己合备,11290590,捣鞠2悼,1,20,2,6.5905
9912331,201612,37561,11290,己合备,11290590,捣鞠2悼,1,30,2,12.94025
9912338,201612,37561,11290,己合备,11290590,捣鞠2悼,1,40,2,16.534
9912345,201612,37561,11290,己合备,11290590,捣鞠2悼,1,50,2,13.97
9912352,201612,37561,11290,己合备,11290590,捣鞠2悼,1,60,2,8.80375
9912359,201612,37561,11290,己合备,11290590,捣鞠2悼,2,0,2,35.85125
9912366,201612,37561,11290,己合备,11290590,捣鞠2悼,2,10,2,1.593125
9912373,201612,37561,11290,己合备,11290590,捣鞠2悼,2,20,2,3.664375
9912380,201612,37561,11290,己合备,11290590,捣鞠2悼,2,30,2,7.02125
9912387,201612,37561,11290,己合备,11290590,捣鞠2悼,2,40,2,10.0825
9912394,201612,37561,11290,己合备,11290590,捣鞠2悼,2,50,2,9.355
9912401,201612,37561,11290,己合备,11290590,捣鞠2悼,2,60,2,4.135
9912702,201612,37565,11290,己合备,11290630,沥釜2悼,1,0,2,4.61
9912709,201612,37565,11290,己合备,11290630,沥釜2悼,1,10,2,0.086333334
9912716,201612,37565,11290,己合备,11290630,沥釜2悼,1,20,2,0.45466667
9912723,201612,37565,11290,己合备,11290630,沥釜2悼,1,30,2,0.91433334
9912730,201612,37565,11290,己合备,11290630,沥釜2悼,1,40,2,1.3586667
9912737,201612,37565,11290,己合备,11290630,沥釜2悼,1,50,2,1.0136666
9912744,201612,37565,11290,己合备,11290630,沥釜2悼,1,60,2,0.7823333
9912751,201612,37565,11290,己合备,11290630,沥釜2悼,2,0,2,2.1604166
9912765,201612,37565,11290,己合备,11290630,沥釜2悼,2,20,2,0.21333334
9912772,201612,37565,11290,己合备,11290630,沥釜2悼,2,30,2,0.36625
9912779,201612,37565,11290,己合备,11290630,沥釜2悼,2,40,2,0.6958333
9912786,201612,37565,11290,己合备,11290630,沥釜2悼,2,50,2,0.5495833
9912793,201612,37565,11290,己合备,11290630,沥釜2悼,2,60,2,0.33541667
9913486,201612,37573,11290,己合备,11290590,捣鞠2悼,1,0,2,28.383
9913493,201612,37573,11290,己合备,11290590,捣鞠2悼,1,10,2,2.343125
9913500,201612,37573,11290,己合备,11290590,捣鞠2悼,1,20,2,2.6305
9913507,201612,37573,11290,己合备,11290590,捣鞠2悼,1,30,2,4.837875
9913514,201612,37573,11290,己合备,11290590,捣鞠2悼,1,40,2,7.31525
9913521,201612,37573,11290,己合备,11290590,捣鞠2悼,1,50,2,6.2
9913528,201612,37573,11290,己合备,11290590,捣鞠2悼,1,60,2,5.05625
9913535,201612,37573,11290,己合备,11290590,捣鞠2悼,2,0,2,14.4765625
9913542,201612,37573,11290,己合备,11290590,捣鞠2悼,2,10,2,0.593125
9913549,201612,37573,11290,己合备,11290590,捣鞠2悼,2,20,2,1.46375
9913556,201612,37573,11290,己合备,11290590,捣鞠2悼,2,30,2,2.25125
9913563,201612,37573,11290,己合备,11290590,捣鞠2悼,2,40,2,3.515
9913570,201612,37573,11290,己合备,11290590,捣鞠2悼,2,50,2,3.5965624
9913577,201612,37573,11290,己合备,11290590,捣鞠2悼,2,60,2,3.056875
9913584,201612,37574,11290,己合备,11290590,捣鞠2悼,1,0,2,5.0162306
9913591,201612,37574,11290,己合备,11290590,捣鞠2悼,1,10,2,0.18315385
9913598,201612,37574,11290,己合备,11290590,捣鞠2悼,1,20,2,0.30823076
9913605,201612,37574,11290,己合备,11290590,捣鞠2悼,1,30,2,0.95653844
9913612,201612,37574,11290,己合备,11290590,捣鞠2悼,1,40,2,1.9166923
9913619,201612,37574,11290,己合备,11290590,捣鞠2悼,1,50,2,1.4576154
9913626,201612,37574,11290,己合备,11290590,捣鞠2悼,1,60,2,0.194
9913633,201612,37574,11290,己合备,11290590,捣鞠2悼,2,0,2,1.1336539
9913647,201612,37574,11290,己合备,11290590,捣鞠2悼,2,20,2,0.118846156
9913654,201612,37574,11290,己合备,11290590,捣鞠2悼,2,30,2,0.14403847
9913661,201612,37574,11290,己合备,11290590,捣鞠2悼,2,40,2,0.48711538
9913668,201612,37574,11290,己合备,11290590,捣鞠2悼,2,50,2,0.31538463
9913675,201612,37574,11290,己合备,11290590,捣鞠2悼,2,60,2,0.06826923
9914662,201612,37586,11290,己合备,11290630,沥釜2悼,1,0,2,0.63175
9914683,201612,37586,11290,己合备,11290630,沥釜2悼,1,30,2,0.141875
9914690,201612,37586,11290,己合备,11290630,沥釜2悼,1,40,2,0.241125
9914697,201612,37586,11290,己合备,11290630,沥釜2悼,1,50,2,0.206
9914704,201612,37586,11290,己合备,11290630,沥釜2悼,1,60,2,0.04275
9914711,201612,37586,11290,己合备,11290630,沥釜2悼,2,0,2,0.105
9914732,201612,37586,11290,己合备,11290630,沥釜2悼,2,30,2,0.0175
9914739,201612,37586,11290,己合备,11290630,沥釜2悼,2,40,2,0.035
9914746,201612,37586,11290,己合备,11290630,沥釜2悼,2,50,2,0.035
9914753,201612,37586,11290,己合备,11290630,沥釜2悼,2,60,2,0.0175
9915250,201612,37591,11290,己合备,11290590,捣鞠2悼,1,0,2,13.872
9915257,201612,37591,11290,己合备,11290590,捣鞠2悼,1,10,2,0.275
9915271,201612,37591,11290,己合备,11290590,捣鞠2悼,1,30,2,2.82
9915278,201612,37591,11290,己合备,11290590,捣鞠2悼,1,40,2,5.195
9915285,201612,37591,11290,己合备,11290590,捣鞠2悼,1,50,2,4.2
9915292,201612,37591,11290,己合备,11290590,捣鞠2悼,1,60,2,1.382
9915299,201612,37591,11290,己合备,11290590,捣鞠2悼,2,0,2,4.9375
9915320,201612,37591,11290,己合备,11290590,捣鞠2悼,2,30,2,0.8225
9915327,201612,37591,11290,己合备,11290590,捣鞠2悼,2,40,2,2.0575
9915334,201612,37591,11290,己合备,11290590,捣鞠2悼,2,50,2,1.51
9915341,201612,37591,11290,己合备,11290590,捣鞠2悼,2,60,2,0.5475
9919660,201612,37637,11290,己合备,11290630,沥釜2悼,1,0,2,26.864
9919667,201612,37637,11290,己合备,11290630,沥釜2悼,1,10,2,1.66
9919674,201612,37637,11290,己合备,11290630,沥釜2悼,1,20,2,2.322
