구간번호,관리청,도로분류,대표지역,도로(노선)명,총길이(km),기점 위도(WGS84(4326)),기점 경도(WGS84(4326)),종점 위도(WGS84(4326)),종점 경도(WGS84(4326)),정북기준 도로방향 각도(x1),정북기준 도로방향 각도(y1),정북기준 도로방향 각도(기점 기준십진수 방위각)
26140-6,부산광역시(서구),지방도,부산광역시 서구,망양로,0.6,35.11730803,129.0195093,35.11431665,129.0259669,-0.006457633,0.002991385,155.1448999
26230-5,부산광역시(부산진구),지방도,부산광역시 부산진구,복지로,1.1,35.15288,129.02016,35.14501,129.02017,-1E-05,0.00787,90.07280273
26140-5,부산광역시(서구),지방도,부산광역시 서구,천해로,0.6,35.08260818,129.0216853,35.08331475,129.0174244,0.004260909,-0.000706573,350.584502
70100-125,한국도로공사(한국도로공사),고속국도,경상북도 영천시,1호선,1,35.89250358,129.0236339,35.89692629,129.0140121,0.009621807,-0.004422708,335.3139049
26320-2,부산광역시(북구),지방도,부산광역시 북구,산성로,1,35.24016921,129.0238038,35.25009697,129.0418955,-0.018091643,-0.009927763,208.7557139
26110-6,부산광역시(중구),구도,부산광역시 중구,보수북길,0.25,35.10682736,129.0239914,35.10826675,129.0252436,-0.001252154,-0.001439395,228.9794325
47750-3,경상북도(청송군),지방도,경상북도 청송군,지방도914호선,5.4,36.43325,129.025564,36.438639,128.977076,0.048488,-0.005389,353.6581222
47760-20,경상북도(영양군),지방도,경상북도 영양군,지방도 918호선,1.2,36.76493953,129.0275788,36.75248459,128.9903927,0.037186146,0.012454944,18.51750423
31710-4,울산광역시(울주군),지방도,울산광역시 울주군,국지도69호선,1.6,35.57985975,129.0282233,35.56754281,129.0231286,0.005094663,0.012316945,67.52852434
26110-9,부산광역시(중구),구도,부산광역시 중구,망양로,0.1,35.10598458,129.0286493,35.10583256,129.0279775,0.0006718,0.000152017,12.75034601
26110-5,부산광역시(중구),구도,부산광역시 중구,대청북길,0.14,35.10528884,129.0295435,35.10531536,129.0288406,0.000702875,-2.65186E-05,357.8393236
26110-4,부산광역시(중구),구도,부산광역시 중구,중구로91번길,0.12,35.1053779,129.0304205,35.10585265,129.0309616,-0.000541034,-0.000474743,221.2661107
47760-5,경상북도(영양군),군도,경상북도 영양군,군도20호선,0.8,36.75130552,129.0308819,36.75463006,129.0364089,-0.005526987,-0.00332454,211.0273472
26230-4,부산광역시(부산진구),지방도,부산광역시 부산진구,백양관문로,1.5,35.15947,129.03118,35.17123444,129.0248884,0.006291583,-0.01176444,298.1377216
47130-14,경상북도(경주시),군도,경상북도 경주시,군도11호선,0.5,35.83752096,129.0312483,35.84482101,129.0269527,0.004295641,-0.007300048,300.4742589
47130-16,경상북도(경주시),군도,경상북도 경주시,군도11호선,2.5,35.85820997,129.0312883,35.84488936,129.0268991,0.004389203,0.013320607,71.76270396
26110-8,부산광역시(중구),구도,부산광역시 중구,영주로,0.16,35.11464983,129.031672,35.11454316,129.0330504,-0.001378462,0.000106671,175.5750412
70100-148,한국도로공사(한국도로공사),고속국도,경상북도 청송군,30호선,1,36.45639858,129.0317143,36.46164425,129.0406943,-0.008979986,-0.005245669,210.291385
26230-11,부산광역시(부산진구),지방도,부산광역시 부산진구,백양산로,640,35.17729315,129.0318306,35.17614979,129.0269282,0.004902421,0.001143366,13.12811918
26110-7,부산광역시(중구),구도,부산광역시 중구,중구로,0.22,35.10655147,129.0320116,35.10741977,129.0314517,0.000559958,-0.000868299,302.8176141
26110-1,부산광역시(중구),구도,부산광역시 중구,중구로 ~ 영주로 ~ 동영로,0.75,35.10657507,129.0322642,35.11174174,129.0344699,-0.002205694,-0.005166667,246.8819501
26110-2,부산광역시(중구),지방도,부산광역시 중구,망양로,0.6,35.11590012,129.0337129,35.11174361,129.0294478,0.004265124,0.004156512,44.26111449
26170-6,부산광역시(동구),지방도,부산광역시 동구,결빙 취약 구간,0.5,35.11456842,129.0360331,35.11731818,129.0337072,0.002325882,-0.002749758,310.2261999
70100-36,한국도로공사(한국도로공사),고속국도,강원특별자치도 강릉시,65호선,3,37.62079088,129.0363122,37.6411168,129.0158111,0.020501044,-0.020325919,315.2457656
31710-3,울산광역시(울주군),지방도,울산광역시 울주군,국지도69호선,1.4,35.60287,129.037132,35.594554,129.031245,0.005887,0.008316,54.70484742
47760-3,경상북도(영양군),군도,경상북도 영양군,군도20호선,0.3,36.67798766,129.0371954,36.67525999,129.0399187,-0.002723292,0.00272767,134.9539871
47130-17,경상북도(경주시),농어촌도로,경상북도 경주시,면도101호선,0.2,35.73962132,129.0373594,35.73125603,129.0339177,0.003441654,0.00836529,67.63671683
42190-17,강원특별자치도(태백시),지방도,강원특별자치도 태백시,시도(피내골길),0.6,37.1261,129.0383,37.1298,129.0328,0.0055,-0.0037,326.0702026
42190-15,강원특별자치도(태백시),지방도,강원특별자치도 태백시,시도(삼방길),0.2,37.117,129.0383,37.1162,129.0401,-0.0018,0.0008,156.037511
60200-43,국토관리청(원주청),일반국도,강원특별자치도 태백시,38호선,6,37.170212,129.03864,37.205787,129.037723,0.000917,-0.035575,271.4765593
31710-2,울산광역시(울주군),지방도,울산광역시 울주군,국지도69호선,0.9,35.609833,129.03922,35.602919,129.037086,0.002134,0.006914,72.84720462
26230-3,부산광역시(부산진구),지방도,부산광역시 부산진구,엄광로,1.3,35.15411222,129.0392805,35.15144461,129.0479868,-0.008706311,0.002667606,162.9649823
47760-4,경상북도(영양군),군도,경상북도 영양군,군도20호선,0.5,36.72296348,129.0393976,36.72628705,129.0361107,0.003286901,-0.003323565,314.6822131
31710-1,울산광역시(울주군),지방도,울산광역시 울주군,국지도69호선,1.4,35.61720348,129.0396801,35.61445076,129.0413839,-0.001703749,0.002752719,121.7547335
47820-5,경상북도(청도군),군도,경상북도 청도군,17호선,2,35.63734299,129.0398757,35.65034138,129.0289453,0.010930405,-0.012998385,310.0606423
31710-5,울산광역시(울주군),지방도,울산광역시 울주군,국지도69호선,1.9,35.636145,129.040153,35.63872042,129.0496988,-0.00954575,-0.00257542,195.0987614
47760-2,경상북도(영양군),군도,경상북도 영양군,군도3호선,1,36.70993814,129.0429002,36.71616684,129.041917,0.000983191,-0.006228706,278.9700305
26200-1,부산광역시(영도구),지방도,부산광역시 영도구,남항시장길,0.25,35.08753164,129.0439991,35.08739778,129.0465643,-0.002565214,0.000133859,177.0128891
42190-16,강원특별자치도(태백시),지방도,강원특별자치도 태백시,시도(동태백로),0.5,37.1204,129.045,37.117,129.044,0.001,0.0034,73.61045967
26320-4,부산광역시(북구),지방도,부산광역시 북구,만덕고개길,1.9,35.21481438,129.0455725,35.21619206,129.0502845,-0.004712068,-0.00137768,196.2974813
42000-34,강원특별자치도(도로관리사업소 태백지소),지방도,강원특별자치도 삼척시,국지도28호선,1,37.403633,129.045813,37.402083,129.038196,0.007617,0.00155,11.50219462
26200-2,부산광역시(영도구),지방도,부산광역시 영도구,봉래언덕길,0.3,35.09392122,129.0474365,35.09279891,129.0501622,-0.002725724,0.001122311,157.6207001
26170-5,부산광역시(동구),지방도,부산광역시 동구,안창로,1,35.14441164,129.047929,35.14380997,129.039339,0.008590037,0.000601669,4.006608077
26170-7,부산광역시(동구),지방도,부산광역시 동구,결빙구간,0.1,35.13249068,129.0481674,35.1313404,129.0490568,-0.000889356,0.001150277,127.7100124
31710-6,울산광역시(울주군),지방도,울산광역시 울주군,국지도69호선,1.2,35.638166,129.048493,35.62878,129.049195,-0.000702,0.009386,94.27731617
60500-32,국토관리청(부산청),일반국도,경상북도 청송군,31호선,3,36.231234,129.048785,36.216119,129.050403,-0.001618,0.015115,96.1100159
31710-7,울산광역시(울주군),지방도,울산광역시 울주군,국지도69호선,1.5,35.62878,129.049195,35.619274,129.048483,0.000712,0.009506,85.71654065
60500-30,국토관리청(부산청),일반국도,경상북도 청송군,31호선,4,36.426095,129.049647,36.399019,129.06907,-0.019423,0.027076,125.6538095
26170-8,부산광역시(동구),지방도,부산광역시 동구,결빙,0.5,35.13294888,129.0499025,35.13519596,129.0458587,0.004043798,-0.002247087,330.9396323
26170-10,부산광역시(동구),지방도,부산광역시 동구,결빙,0.3,35.1393982,129.0508765,35.1377172,129.0497426,0.001133921,0.001680997,55.99825513
26260-13,부산광역시(동래구),지방도,부산광역시 동래구,만덕고갯길,2.6,35.21156923,129.0518257,35.21154359,129.0579877,-0.006162062,2.56415E-05,179.7615833
60500-25,국토관리청(부산청),일반국도,경상북도 경주시,20호선,6,35.76824,129.052874,35.809787,129.069128,-0.016254,-0.041547,248.6335896
26170-9,부산광역시(동구),지방도,부산광역시 동구,결빙,1,35.14179308,129.0546684,35.13830337,129.0479415,0.006726923,0.003489703,27.41877528
47130-18,경상북도(경주시),농어촌도로,경상북도 경주시,면도101호선,0.8,35.86896071,129.0548715,35.87067414,129.0493818,0.005489752,-0.001713424,342.6661642
26260-9,부산광역시(동래구),지방도,부산광역시 동래구,구만덕로,1.8,35.2117555,129.0560842,35.20892567,129.0670968,-0.011012615,0.00282983,165.5889176
42000-35,강원특별자치도(도로관리사업소 태백지소),지방도,강원특별자치도 삼척시,국지도28호선,1,37.405266,129.056698,37.407046,129.068044,-0.011346,-0.00178,188.9160866
47230-8,경상북도(영천시),군도,경상북도 영천시,군도7호,0.8,35.9448656,129.0575172,35.94074931,129.049592,0.007925217,0.004116283,27.4469416
70100-149,한국도로공사(한국도로공사),고속국도,경상북도 청송군,30호선,2,36.47231168,129.0586633,36.47621759,129.0801558,-0.0214925,-0.003905912,190.300162
26200-3,부산광역시(영도구),지방도,부산광역시 영도구,청학서로,0.3,35.09745257,129.0594822,35.09624104,129.0568539,0.00262833,0.001211537,24.74749103
26260-11,부산광역시(동래구),지방도,부산광역시 동래구,"달북길, 달북1.2길",2,35.20263308,129.060126,35.19560635,129.0611057,-0.000979696,0.00702673,97.93724848
26200-4,부산광역시(영도구),지방도,부산광역시 영도구,청학로,0.48,35.09637679,129.0612265,35.09289898,129.0596951,0.001531406,0.003477808,66.23435423
47130-10,경상북도(경주시),농어촌도로,경상북도 경주시,리도201호선,0.3,35.72669141,129.0613905,35.72325211,129.0670256,-0.005635094,0.003439303,148.6027659
31710-13,울산광역시(울주군),지방도,울산광역시 울주군,군도30호선,1.8,35.621988,129.063114,35.63405,129.055933,0.007181,-0.012062,300.7670618
60200-44,국토관리청(원주청),일반국도,강원특별자치도 삼척시,38호선,5,37.26936,129.064301,37.304314,129.071327,-0.007026,-0.034954,258.6345985
47760-6,경상북도(영양군),군도,경상북도 영양군,군도21호선,1,36.78831554,129.0643098,36.79379355,129.0644186,-0.00010881,-0.005478017,268.8620812
26260-10,부산광역시(동래구),지방도,부산광역시 동래구,쇠미로,1.4,35.20950194,129.0643881,35.20678472,129.0574779,0.006910112,0.002717225,21.4659606
26200-5,부산광역시(영도구),지방도,부산광역시 영도구,청학동로,0.85,35.09427131,129.0644829,35.08894007,129.0595722,0.004910727,0.005331238,47.35111226
26200-6,부산광역시(영도구),지방도,부산광역시 영도구,일산봉로,0.9,35.09029717,129.065564,35.08666576,129.0648839,0.000680161,0.003631402,79.39142752
26260-3,부산광역시(동래구),지방도,부산광역시 동래구,"(금정마을로, 쇠미로) 대동다숲Apt~삼협Apt~수덕사 입구",0.28,35.21136826,129.0667197,35.21148599,129.0624135,0.004306206,-0.000117734,358.4338942
60500-64,국토관리청(부산청),일반국도,경상북도 봉화군,31호선,7,36.838532,129.067353,36.816659,129.12119,-0.053837,0.021873,157.8889816
26290-6,부산광역시(남구),지방도,부산광역시 남구,장고개로,0.9,35.1356689,129.0692632,35.1253706,129.0710092,-0.001746,0.0102983,99.6225694
26230-2,부산광역시(부산진구),지방도,부산광역시 부산진구,진남로,2,35.16696,129.06946,35.14969968,129.0734332,-0.003973246,0.017260318,102.9633986
47130-9,경상북도(경주시),농어촌도로,경상북도 경주시,리도203호선,2.9,35.75863342,129.0704569,35.75613858,129.057245,0.013211852,0.002494836,10.69342886
26200-7,부산광역시(영도구),지방도,부산광역시 영도구,동삼남로,0.43,35.07738466,129.0704869,35.07719379,129.0659317,0.004555207,0.000190865,2.399312458
26260-12,부산광역시(동래구),지방도,부산광역시 동래구,우장춘로,2.15,35.21260748,129.0717745,35.22586303,129.0782164,-0.006441924,-0.013255547,244.0811975
26230-10,부산광역시(부산진구),지방도,부산광역시 부산진구,진남로,565,35.15418361,129.0719621,35.15788016,129.0761632,-0.004201076,-0.003696551,221.3447297
26200-9,부산광역시(영도구),지방도,부산광역시 영도구,상리로,1.2,35.08621827,129.0719635,35.08337616,129.0630597,0.00890384,0.002842107,17.70309249
31710-10,울산광역시(울주군),지방도,울산광역시 울주군,군도2호선,1.8,35.659069,129.073051,35.671005,129.085085,-0.012034,-0.011936,224.7657507
26200-8,부산광역시(영도구),지방도,부산광역시 영도구,와치로,0.35,35.07337335,129.0731164,35.07262918,129.0745997,-0.001483245,0.000744166,153.3564058
26200-10,부산광역시(영도구),지방도,부산광역시 영도구,웃서발로,0.3,35.07844759,129.0735359,35.07902214,129.0704143,0.003121513,-0.000574556,349.5706875
26230-1,부산광역시(부산진구),지방도,부산광역시 부산진구,진남로,0.7,35.17192,129.07458,35.1671,129.06945,0.00513,0.00482,43.21548261
26410-1,부산광역시(금정구),지방도,부산광역시 금정구,산성로,7,35.23130772,129.0763132,35.25097444,129.0458687,0.030444501,-0.01966672,327.1381087
47760-21,경상북도(영양군),지방도,경상북도 영양군,지방도 918호선,0.7,36.75096304,129.076556,36.75840287,129.058038,0.018517971,-0.007439835,338.1115664
26260-6,부산광역시(동래구),지방도,부산광역시 동래구,온천둑길(수안동),1.2,35.19771439,129.0824957,35.19378411,129.0925135,-0.010017878,0.003930285,158.5785789
26470-2,부산광역시(연제구),지방도,부산광역시 연제구,황령산로,1.4,35.16494677,129.082778,35.15888216,129.0829426,-0.000164628,0.0060646,91.55495808
26470-1,부산광역시(연제구),지방도,부산광역시 연제구,황령산로,1,35.1723367,129.0836395,35.16236445,129.0822147,0.001424771,0.009972244,81.86896944
26290-2,부산광역시(남구),지방도,부산광역시 남구,진남로,1.3,35.1355083,129.0838213,35.1480835,129.074105,0.0097163,-0.0125752,307.6916728
26410-2,부산광역시(금정구),지방도,부산광역시 금정구,범어로,4.5,35.275761,129.084951,35.277647,129.08992,-0.004969,-0.001886,200.7844196
47750-5,경상북도(청송군),일반국도,경상북도 청송군,국도34호선,1,36.540618,129.085194,36.53941,129.090309,-0.005115,0.001208,166.712039
60500-55,국토관리청(부산청),일반국도,경상북도 울진군,36호선,5,36.947311,129.086832,36.931157,129.125395,-0.038563,0.016154,157.2712415
26290-5,부산광역시(남구),지방도,부산광역시 남구,황령대로319번가길,0.8,35.1537062,129.0886946,35.1502164,129.0897192,-0.0010246,0.0034898,106.3621591
26260-14,부산광역시(동래구),지방도,부산광역시 동래구,시실로,1.2,35.21274712,129.09362,35.20702203,129.1030545,-0.009434514,0.005725098,148.7495813
26260-4,부산광역시(동래구),지방도,부산광역시 동래구,복천로,0.97,35.20730696,129.095083,35.20572814,129.08609,0.00899296,0.001578826,9.957512073
26260-16,부산광역시(동래구),지방도,부산광역시 동래구,명서로,0.68,35.2072877,129.0951262,35.21230763,129.1002485,-0.005122279,-0.00501993,224.4218257
26500-2,부산광역시(수영구),지방도,부산광역시 수영구,부산여상고갯길,0.1,35.170229,129.096365,35.170337,129.097204,-0.000839,-0.000108,187.3350439
26290-4,부산광역시(남구),지방도,부산광역시 남구,신선대산복로,0.4,35.1212086,129.098685,35.1032196,129.1156602,-0.0169752,0.017989,133.3391529
26290-1,부산광역시(남구),지방도,부산광역시 남구,동명로,0.6,35.1212349,129.09876,35.1196215,129.1120426,-0.0132826,0.0016134,173.074371
60500-28,국토관리청(부산청),일반국도,경상북도 영천시,28호선,3,35.983581,129.106166,35.980171,129.13372,-0.027554,0.00341,172.9451181
47000-11,경상북도(본청),지방도,경상북도 영양군,지방도920호선,1,36.66184392,129.1072512,36.66501101,129.0661061,0.041145086,-0.003167085,355.5984169
26260-15,부산광역시(동래구),지방도,부산광역시 동래구,안락로 101번길 일대,0.5,35.19923254,129.108136,35.20207941,129.1081758,-3.98483E-05,-0.002846871,269.1980706
26500-1,부산광역시(수영구),지방도,부산광역시 수영구,황령산고갯길,1.1,35.14737303,129.1098751,35.15474784,129.0990805,0.010794568,-0.007374808,325.6592576
31710-8,울산광역시(울주군),지방도,울산광역시 울주군,군도26호선,1.5,35.497973,129.11013,35.488572,129.117624,-0.007494,0.009401,128.5600742
26260-1,부산광역시(동래구),지방도,부산광역시 동래구,명장로,0.35,35.20474573,129.1113505,35.20460115,129.1079876,0.003362877,0.000144588,2.46194231
60500-33,국토관리청(부산청),일반국도,경상북도 포항시,31호선,3,36.12841,129.111865,36.11507,129.128544,-0.016679,0.01334,141.3468952
31710-17,울산광역시(울주군),군도,울산광역시 울주군,울주종합체육센터 오르막길,0.5,35.5578328,129.1122425,35.55554888,129.1069527,0.005289813,0.002283923,23.3526959
